Customer_ID,Age,Gender,Location,Subscription_Type,Monthly_Charges,Tenure_Months,Payment_Method,Support_Calls,Total_Usage_GB,Churn
4287,36,Female,Suburban,Basic,52.34,5,Credit Card,4,384.64,Yes
4288,26,Female,Suburban,Standard,26.41,9,Debit Card,6,376.55,Yes
4289,45,Female,Rural,Standard,63.74,11,Debit Card,8,408.93,Yes
4290,37,Male,Urban,Premium,72.38,65,Credit Card,8,154.56,Yes
4291,62,Female,Urban,Basic,52.16,63,PayPal,5,483.59,No
4292,24,Male,Suburban,Premium,18.79,26,Credit Card,1,12.89,Yes
4293,31,Female,Rural,Standard,52.18,19,Credit Card,5,241.12,Yes
4294,26,Male,Rural,Standard,17.33,16,Debit Card,0,135.87,Yes
4295,76,Male,Rural,Basic,71.39,56,Credit Card,1,370.2,No
4296,77,Male,Urban,Standard,81.13,68,Credit Card,2,402.81,No
4297,72,Female,Suburban,Basic,96.61,30,Crypto,4,411.37,Yes
4298,74,Male,Rural,Basic,23.39,7,Debit Card,9,149.16,Yes
4299,77,Female,Urban,Standard,57.92,12,PayPal,0,137.8,Yes
4300,36,Male,Urban,Premium,61.08,24,Debit Card,9,338.79,Yes
4301,64,Male,Urban,Standard,93.02,22,Debit Card,4,464.16,Yes
4302,69,Male,Urban,Standard,66.45,47,Debit Card,4,127.85,No
4303,31,Female,Suburban,Standard,23.1,30,Credit Card,3,455.39,No
4304,73,Female,Urban,Standard,49.27,60,Debit Card,2,296.14,No
4305,55,Male,Urban,Premium,68.93,39,Credit Card,6,369.23,Yes
4306,70,Male,Urban,Standard,73.03,20,Crypto,6,220.51,Yes
4307,78,Male,Suburban,Basic,87.68,26,Credit Card,0,403.62,Yes
4308,53,Female,Urban,Basic,26.25,49,Credit Card,6,485.28,Yes
4309,57,Male,Suburban,Standard,95.64,69,Debit Card,2,86.12,Yes
4310,34,Female,Urban,Standard,15.32,42,Debit Card,2,193.39,No
4311,47,Female,Urban,Basic,98.54,6,Credit Card,5,431.37,Yes
4312,26,Male,Urban,Premium,87.2,53,Credit Card,5,89.16,Yes
4313,50,Female,Urban,Standard,69.42,34,PayPal,3,207.07,Yes
4314,73,Female,Urban,Standard,76.15,69,Credit Card,4,83.89,Yes
4315,69,Female,Urban,Basic,16.54,10,Credit Card,2,324.54,No
4316,42,Male,Rural,Basic,13.73,28,Credit Card,2,119.92,Yes
4317,31,Male,Suburban,Premium,19.16,3,Credit Card,8,191.02,Yes
4318,28,Male,Urban,Premium,17.86,48,Credit Card,4,246.08,No
4319,70,Male,Urban,Basic,59.26,66,Crypto,0,149.27,No
4320,52,Male,Rural,Basic,29.39,35,Credit Card,8,340.27,Yes
4321,58,Male,Suburban,Standard,87.42,52,Credit Card,9,56.51,No
4322,76,Female,Urban,Basic,50.12,62,Crypto,5,440.02,No
4323,31,Male,Suburban,Standard,72.6,52,Debit Card,8,241.19,Yes
4324,47,Male,Suburban,Premium,68.76,47,Credit Card,6,286.83,No
4325,58,Male,Suburban,Basic,38.79,54,Credit Card,9,311.44,No
4326,21,Female,Urban,Basic,31.89,28,PayPal,9,30.78,Yes
4327,76,Female,Urban,Premium,40.82,23,Credit Card,6,378.74,Yes
4328,21,Female,Urban,Basic,81.7,35,Debit Card,4,473.02,Yes
4329,45,Male,Rural,Premium,62.76,32,Debit Card,6,260.43,Yes
4330,25,Female,Suburban,Standard,32.82,2,Credit Card,9,196.04,Yes
4331,19,Male,Urban,Premium,83.61,16,Debit Card,3,392.61,No
4332,58,Male,Rural,Basic,14.93,16,Credit Card,5,360.46,Yes
4333,78,Male,Rural,Basic,72.93,51,Credit Card,1,325.84,Yes
4334,63,Male,Rural,Standard,49.52,67,PayPal,9,482.71,Yes
4335,39,Male,Rural,Standard,75.82,54,Credit Card,2,291.31,No
4336,58,Female,Rural,Basic,93.47,20,Credit Card,1,124.94,No
4337,73,Female,Urban,Premium,77.5,33,Debit Card,9,13.36,Yes
4338,72,Male,Rural,Premium,49.78,8,Debit Card,1,227.28,Yes
4339,33,Female,Rural,Standard,23.59,24,Credit Card,6,326.51,Yes
4340,46,Male,Urban,Basic,82.57,53,Debit Card,4,86.9,Yes
4341,79,Male,Urban,Standard,51.46,64,Credit Card,5,13.86,Yes
4342,66,Female,Rural,Standard,16.78,58,Debit Card,2,454.64,Yes
4343,65,Female,Urban,Standard,74.71,37,PayPal,9,151.67,Yes
4344,47,Male,Rural,Premium,36.27,12,PayPal,4,233.56,Yes
4345,29,Male,Urban,Basic,14.4,4,Debit Card,4,46.44,Yes
4346,52,Female,Urban,Basic,91.25,31,Credit Card,3,191.43,Yes
4347,28,Female,Urban,Basic,53.48,38,Credit Card,9,212.46,No
4348,63,Female,Urban,Standard,35.29,37,Credit Card,3,451.47,Yes
4349,67,Male,Suburban,Standard,74.47,14,Debit Card,7,432.86,Yes
4350,38,Male,Suburban,Basic,89.73,24,Credit Card,5,95.31,Yes
4351,38,Male,Urban,Basic,10.03,10,Crypto,1,278.48,Yes
4352,22,Male,Urban,Basic,71.91,38,PayPal,1,365.89,Yes
4353,65,Female,Urban,Basic,79.03,43,Credit Card,1,146.63,No
4354,37,Male,Urban,Standard,28.89,37,Debit Card,5,197.82,Yes
4355,54,Male,Suburban,Basic,54.07,42,Debit Card,0,492.46,Yes
4356,20,Female,Urban,Basic,18.04,32,Credit Card,2,380.11,No
4357,61,Female,Urban,Premium,77.21,14,Debit Card,0,219.15,No
4358,50,Male,Urban,Standard,86.27,4,Credit Card,3,267.51,Yes
4359,70,Female,Urban,Standard,19.74,24,Credit Card,0,313.27,Yes
4360,78,Female,Urban,Basic,83.48,10,Debit Card,8,249.92,Yes
4361,26,Female,Urban,Basic,79.44,16,Crypto,5,206.4,Yes
4362,78,Male,Rural,Standard,41.22,39,Credit Card,7,180.32,No
4363,26,Female,Rural,Basic,72.13,18,Debit Card,1,85.32,Yes
4364,21,Female,Rural,Basic,10.0,25,Credit Card,5,486.84,Yes
4365,52,Male,Urban,Premium,93.86,7,PayPal,3,46.61,No
4366,34,Male,Urban,Premium,59.53,56,PayPal,6,300.91,Yes
4367,51,Female,Suburban,Basic,65.83,47,Credit Card,7,479.84,No
4368,41,Male,Suburban,Basic,69.82,3,PayPal,5,188.09,Yes
4369,49,Female,Rural,Premium,60.52,1,Credit Card,0,126.96,Yes
4370,18,Male,Urban,Basic,87.11,33,Credit Card,7,477.81,No
4371,25,Male,Urban,Standard,64.87,71,Debit Card,0,401.07,No
4372,62,Male,Suburban,Premium,91.7,59,Credit Card,8,327.86,Yes
4373,40,Female,Rural,Premium,62.41,32,Debit Card,1,306.38,Yes
4374,64,Male,Rural,Standard,25.4,17,Debit Card,9,180.7,Yes
4375,57,Female,Suburban,Basic,92.22,17,Credit Card,5,321.02,Yes
4376,29,Female,Rural,Basic,71.35,21,Credit Card,7,362.79,Yes
4377,71,Female,Suburban,Premium,72.93,55,Credit Card,4,16.83,Yes
4378,29,Female,Rural,Premium,98.69,6,Credit Card,1,59.73,Yes
4379,63,Female,Rural,Standard,16.77,49,Credit Card,4,158.24,No
4380,64,Male,Rural,Standard,48.57,26,Credit Card,0,162.24,No
4381,32,Female,Urban,Standard,31.52,32,PayPal,7,450.36,Yes
4382,58,Female,Urban,Standard,66.74,44,PayPal,7,342.57,No
4383,36,Male,Suburban,Premium,82.61,59,Credit Card,1,187.38,Yes
4384,43,Male,Urban,Standard,96.97,29,Credit Card,5,404.79,Yes
4385,69,Female,Rural,Standard,50.91,17,Debit Card,7,162.27,No
4386,46,Male,Urban,Basic,80.76,18,Crypto,9,495.39,Yes
4387,39,Female,Urban,Standard,92.53,40,Credit Card,7,391.03,No
4388,57,Male,Suburban,Standard,71.5,63,PayPal,6,404.39,No
4389,38,Male,Urban,Basic,31.85,45,Debit Card,2,131.23,No
4390,68,Female,Urban,Premium,64.71,3,Crypto,3,73.37,Yes
4391,55,Male,Urban,Standard,97.3,3,Credit Card,0,195.38,Yes
4392,37,Male,Suburban,Premium,98.88,38,Crypto,8,167.78,Yes
4393,74,Female,Urban,Basic,67.81,40,Credit Card,9,385.15,Yes
4394,46,Male,Rural,Standard,89.83,68,Crypto,9,87.97,Yes
4395,68,Female,Urban,Basic,28.03,54,Credit Card,1,264.21,No
4396,21,Female,Rural,Premium,32.15,20,Debit Card,9,314.47,Yes
4397,72,Female,Urban,Basic,95.76,15,PayPal,6,193.2,Yes
4398,24,Male,Urban,Standard,22.17,5,Debit Card,7,101.1,Yes
4399,45,Male,Urban,Standard,27.2,39,Debit Card,3,447.94,No
4400,45,Female,Urban,Basic,47.85,40,Credit Card,9,70.28,Yes
4401,21,Female,Suburban,Premium,63.06,7,Debit Card,0,152.6,Yes
4402,39,Female,Urban,Premium,64.34,33,PayPal,4,378.53,Yes
4403,29,Female,Urban,Basic,36.28,37,Credit Card,9,303.05,No
4404,62,Male,Suburban,Basic,92.86,32,Debit Card,9,365.59,Yes
4405,20,Male,Urban,Basic,92.36,43,PayPal,5,404.57,Yes
4406,39,Male,Urban,Basic,45.29,63,Debit Card,6,447.8,Yes
4407,61,Male,Suburban,Premium,49.09,36,PayPal,0,152.98,No
4408,19,Male,Rural,Premium,73.22,49,PayPal,3,237.68,No
4409,41,Female,Urban,Basic,69.67,25,Debit Card,4,344.47,Yes
4410,51,Male,Urban,Standard,44.41,66,Debit Card,4,397.58,Yes
4411,44,Male,Rural,Standard,47.28,9,Crypto,6,289.33,Yes
4412,72,Male,Urban,Basic,41.32,18,PayPal,3,257.36,Yes
4413,58,Female,Rural,Basic,31.18,22,PayPal,9,346.19,Yes
4414,18,Female,Urban,Basic,51.23,15,Credit Card,6,191.63,Yes
4415,25,Female,Rural,Standard,71.78,7,Credit Card,7,446.96,Yes
4416,40,Female,Urban,Standard,76.78,13,Debit Card,1,106.9,Yes
4417,55,Male,Rural,Standard,80.1,36,Debit Card,0,442.12,No
4418,23,Female,Urban,Basic,43.73,16,Credit Card,9,322.16,Yes
4419,39,Male,Suburban,Premium,78.82,41,Credit Card,9,300.73,Yes
4420,42,Male,Urban,Standard,10.59,21,Credit Card,0,235.51,Yes
4421,35,Female,Urban,Premium,52.93,28,Debit Card,0,78.22,Yes
4422,34,Female,Suburban,Standard,81.45,17,PayPal,8,432.6,Yes
4423,78,Male,Suburban,Premium,66.7,65,PayPal,3,27.21,No
4424,29,Male,Rural,Premium,52.67,13,Credit Card,8,135.71,Yes
4425,23,Female,Urban,Standard,68.02,36,Credit Card,6,55.74,No
4426,43,Male,Rural,Basic,91.63,58,Credit Card,6,54.31,No
4427,44,Male,Urban,Premium,60.97,20,Credit Card,1,195.82,Yes
4428,25,Male,Rural,Standard,81.98,52,Debit Card,1,81.05,No
4429,36,Male,Rural,Premium,98.27,6,Credit Card,4,291.11,Yes
4430,77,Female,Urban,Standard,73.5,23,Credit Card,9,313.95,No
4431,59,Male,Rural,Standard,61.6,42,Credit Card,0,441.16,No
4432,18,Male,Rural,Basic,13.37,24,Credit Card,6,150.53,Yes
4433,74,Female,Urban,Basic,43.7,5,Credit Card,6,155.28,Yes
4434,46,Female,Suburban,Premium,60.89,32,Credit Card,7,123.94,Yes
4435,62,Male,Urban,Basic,81.75,46,Credit Card,6,391.12,Yes
4436,66,Male,Rural,Basic,49.43,17,Credit Card,7,214.6,Yes
4437,52,Male,Urban,Standard,96.41,27,Credit Card,2,276.66,Yes
4438,57,Female,Urban,Standard,34.46,68,Debit Card,2,187.93,No
4439,31,Female,Urban,Basic,77.01,23,Crypto,7,79.25,Yes
4440,52,Female,Suburban,Basic,47.71,34,Debit Card,8,52.16,Yes
4441,65,Female,Rural,Standard,53.74,21,Debit Card,9,434.27,Yes
4442,62,Female,Rural,Basic,82.23,22,PayPal,3,133.48,No
4443,37,Female,Urban,Standard,36.66,65,Credit Card,7,470.87,No
4444,73,Female,Urban,Basic,18.71,32,Credit Card,0,473.7,No
4445,66,Male,Suburban,Premium,56.82,62,Credit Card,1,239.98,No
4446,30,Female,Suburban,Premium,57.59,28,Credit Card,9,479.34,No
4447,78,Male,Urban,Standard,81.75,7,Debit Card,9,15.22,Yes
4448,55,Male,Urban,Basic,97.15,54,Credit Card,9,46.73,Yes
4449,66,Female,Suburban,Standard,14.98,70,PayPal,8,122.41,No
4450,63,Male,Urban,Standard,63.25,14,Credit Card,1,105.39,No
4451,66,Female,Suburban,Basic,71.32,55,PayPal,1,127.07,No
4452,79,Female,Suburban,Premium,98.72,58,PayPal,7,226.69,No
4453,25,Male,Rural,Standard,94.83,44,Crypto,4,32.4,Yes
4454,60,Female,Suburban,Premium,74.12,46,PayPal,4,278.14,No
4455,37,Male,Urban,Basic,56.96,14,Credit Card,5,155.42,No
4456,77,Male,Rural,Basic,24.54,44,Debit Card,7,36.7,Yes
4457,50,Female,Suburban,Premium,44.58,41,Credit Card,7,376.85,No
4458,43,Female,Urban,Standard,62.66,2,PayPal,8,327.06,Yes
4459,56,Female,Suburban,Standard,75.27,5,Credit Card,9,396.92,No
4460,38,Male,Urban,Standard,67.19,12,Credit Card,2,469.68,No
4461,70,Female,Rural,Basic,74.27,47,PayPal,8,293.3,Yes
4462,66,Male,Urban,Standard,48.62,35,Credit Card,2,393.57,Yes
4463,79,Female,Suburban,Basic,75.49,19,Credit Card,0,100.39,Yes
4464,59,Male,Urban,Standard,22.94,63,Credit Card,4,205.77,Yes
4465,60,Female,Urban,Standard,24.63,8,Debit Card,6,265.51,Yes
4466,71,Male,Rural,Premium,24.65,23,Debit Card,2,271.07,No
4467,79,Male,Rural,Standard,90.18,13,Debit Card,8,359.45,Yes
4468,58,Female,Urban,Basic,16.84,23,PayPal,0,398.17,Yes
4469,26,Female,Urban,Standard,82.14,31,Credit Card,5,333.76,Yes
4470,41,Female,Urban,Basic,31.02,30,Debit Card,5,24.58,Yes
4471,54,Female,Suburban,Basic,52.16,42,Debit Card,7,176.26,Yes
4472,66,Female,Suburban,Basic,92.44,2,Debit Card,2,286.65,No
4473,58,Female,Suburban,Standard,62.73,11,Credit Card,4,254.43,Yes
4474,34,Male,Suburban,Basic,28.91,25,Credit Card,9,23.35,No
4475,41,Female,Rural,Standard,35.57,29,Credit Card,4,490.34,Yes
4476,38,Male,Urban,Premium,92.84,22,Credit Card,7,478.1,Yes
4477,68,Female,Urban,Standard,48.44,19,Credit Card,6,387.11,Yes
4478,76,Female,Suburban,Basic,62.83,41,Credit Card,2,28.62,No
4479,56,Female,Rural,Basic,51.39,38,Credit Card,6,215.67,Yes
4480,72,Female,Suburban,Standard,44.06,29,Credit Card,9,205.48,No
4481,58,Female,Suburban,Premium,30.1,22,Debit Card,7,279.45,Yes
4482,56,Female,Suburban,Basic,71.76,8,PayPal,4,28.91,Yes
4483,30,Male,Rural,Premium,74.64,47,Credit Card,4,212.4,Yes
4484,28,Female,Urban,Standard,34.74,6,Debit Card,0,379.16,Yes
4485,63,Male,Urban,Standard,81.01,7,Crypto,7,499.01,Yes
4486,36,Female,Rural,Premium,86.91,36,Debit Card,5,298.13,Yes
4487,28,Male,Rural,Standard,92.86,8,Crypto,5,470.37,Yes
4488,30,Male,Urban,Premium,24.51,46,Credit Card,4,499.27,Yes
4489,63,Male,Urban,Basic,37.35,64,PayPal,4,217.96,No
4490,62,Male,Urban,Standard,87.43,31,Credit Card,2,334.68,Yes
4491,18,Female,Urban,Standard,27.87,23,Credit Card,2,107.39,No
4492,57,Male,Rural,Basic,10.31,61,Crypto,1,238.35,No
4493,61,Female,Urban,Standard,88.37,50,Crypto,8,40.13,Yes
4494,36,Male,Rural,Basic,39.38,46,Credit Card,7,15.55,No
4495,29,Female,Urban,Basic,47.3,43,Crypto,2,446.57,Yes
4496,25,Female,Suburban,Basic,50.17,10,Credit Card,4,429.34,Yes
4497,25,Female,Urban,Standard,86.34,20,Debit Card,9,156.72,Yes
4498,78,Female,Suburban,Premium,40.41,16,Credit Card,4,229.02,No
4499,70,Male,Suburban,Standard,90.31,3,Credit Card,7,247.31,Yes
4500,62,Female,Suburban,Standard,65.52,30,Debit Card,5,260.83,Yes
4501,29,Male,Urban,Basic,57.46,18,Credit Card,6,68.15,Yes
4502,78,Female,Urban,Premium,39.31,59,Credit Card,4,387.75,No
4503,65,Female,Urban,Standard,31.93,70,Credit Card,0,174.56,Yes
4504,50,Male,Urban,Standard,66.17,35,Credit Card,7,16.82,No
4505,62,Female,Suburban,Standard,50.22,19,Debit Card,3,338.6,Yes
4506,43,Female,Suburban,Basic,91.95,26,Credit Card,4,415.11,Yes
4507,56,Male,Suburban,Standard,54.25,35,PayPal,0,459.15,Yes
4508,45,Male,Suburban,Premium,56.06,57,Credit Card,2,337.53,Yes
4509,75,Male,Urban,Basic,47.51,49,Credit Card,1,96.45,Yes
4510,22,Female,Urban,Standard,81.03,10,Credit Card,1,295.3,No
4511,25,Female,Urban,Premium,48.24,29,Debit Card,0,455.97,Yes
4512,42,Male,Rural,Basic,34.24,71,Credit Card,5,175.93,Yes
4513,44,Male,Suburban,Premium,87.58,68,Credit Card,7,476.72,No
4514,63,Female,Urban,Premium,63.71,24,Credit Card,2,49.74,Yes
4515,40,Female,Urban,Standard,63.24,43,PayPal,0,364.3,No
4516,47,Male,Rural,Basic,64.97,39,Credit Card,9,60.84,No
4517,62,Male,Suburban,Basic,74.7,25,PayPal,1,399.64,Yes
4518,64,Female,Suburban,Basic,38.18,68,Credit Card,2,49.73,No
4519,40,Male,Urban,Premium,13.05,34,Credit Card,5,163.54,No
4520,66,Male,Urban,Premium,82.95,53,Credit Card,2,388.65,Yes
4521,64,Female,Rural,Standard,21.6,55,Credit Card,8,230.64,No
4522,37,Female,Suburban,Basic,74.96,53,Debit Card,0,441.46,No
4523,35,Male,Urban,Basic,17.41,18,Crypto,6,201.47,No
4524,35,Male,Rural,Standard,43.78,7,Credit Card,9,497.48,Yes
4525,19,Male,Suburban,Standard,15.67,63,Credit Card,7,10.32,No
4526,21,Male,Urban,Premium,57.0,42,Credit Card,8,348.34,No
4527,47,Female,Urban,Standard,68.78,11,Credit Card,7,458.03,Yes
4528,50,Male,Urban,Premium,25.43,9,Credit Card,4,268.46,Yes
4529,53,Female,Urban,Standard,43.45,35,PayPal,0,494.27,No
4530,35,Female,Suburban,Standard,93.72,65,Credit Card,0,354.3,Yes
4531,54,Male,Urban,Standard,49.82,5,Debit Card,7,215.33,Yes
4532,36,Male,Rural,Premium,82.23,26,Credit Card,6,258.17,Yes
4533,64,Female,Rural,Standard,93.45,51,Credit Card,4,438.86,No
4534,45,Female,Urban,Basic,97.69,38,Credit Card,9,478.83,Yes
4535,57,Female,Urban,Basic,90.85,3,Credit Card,2,278.39,No
4536,37,Male,Rural,Basic,38.57,59,Credit Card,8,154.27,No
4537,66,Female,Suburban,Standard,96.63,13,Credit Card,3,120.42,Yes
4538,50,Female,Suburban,Basic,83.12,35,Credit Card,5,239.05,No
4539,29,Female,Urban,Basic,85.35,3,PayPal,3,148.87,Yes
4540,75,Male,Urban,Standard,11.37,53,Credit Card,8,211.0,No
4541,68,Female,Suburban,Basic,95.88,55,Debit Card,3,417.4,Yes
4542,32,Female,Rural,Premium,80.03,45,Credit Card,7,236.52,No
4543,58,Male,Urban,Standard,79.12,66,PayPal,2,320.8,No
4544,56,Female,Rural,Standard,17.34,67,Credit Card,7,45.96,Yes
4545,19,Male,Urban,Basic,30.93,44,Credit Card,2,381.3,No
4546,46,Male,Rural,Basic,96.6,68,Crypto,4,241.97,No
4547,58,Male,Suburban,Standard,55.06,62,Credit Card,0,181.11,No
4548,27,Female,Urban,Premium,45.81,25,Debit Card,5,305.88,No
4549,19,Male,Suburban,Standard,85.59,52,Debit Card,1,51.89,No
4550,68,Male,Urban,Basic,17.86,50,Credit Card,2,207.59,No
4551,28,Female,Urban,Standard,47.52,1,Crypto,0,405.68,Yes
4552,30,Male,Urban,Basic,43.81,39,PayPal,5,131.77,No
4553,27,Female,Urban,Premium,41.49,52,PayPal,4,457.13,No
4554,31,Female,Urban,Premium,37.69,40,Crypto,9,302.22,Yes
4555,35,Female,Suburban,Standard,28.91,60,Credit Card,1,270.85,Yes
4556,68,Female,Suburban,Standard,25.56,69,Credit Card,7,200.39,No
4557,71,Female,Urban,Premium,67.64,20,Debit Card,8,371.26,Yes
4558,26,Male,Rural,Standard,92.75,2,Credit Card,2,282.67,Yes
4559,74,Female,Suburban,Standard,55.8,9,Credit Card,5,398.47,Yes
4560,56,Male,Rural,Premium,36.82,39,Credit Card,5,166.51,Yes
4561,45,Female,Suburban,Standard,24.32,30,PayPal,9,351.31,Yes
4562,20,Male,Urban,Standard,84.71,54,Credit Card,5,471.78,No
4563,37,Female,Urban,Premium,97.43,58,PayPal,7,140.68,Yes
4564,23,Female,Suburban,Standard,41.42,44,Credit Card,4,490.52,No
4565,44,Female,Urban,Standard,36.19,43,Credit Card,9,205.85,Yes
4566,70,Male,Urban,Basic,64.13,10,PayPal,9,20.23,Yes
4567,19,Male,Urban,Basic,79.78,48,Crypto,7,179.49,No
4568,46,Female,Urban,Basic,50.99,17,Credit Card,2,75.67,No
4569,55,Female,Urban,Standard,66.71,5,Credit Card,6,152.84,Yes
4570,20,Male,Urban,Standard,74.49,70,Credit Card,0,48.89,No
4571,33,Female,Urban,Premium,96.45,64,PayPal,3,89.92,Yes
4572,47,Female,Suburban,Standard,24.85,66,Credit Card,4,64.22,No
4573,57,Male,Suburban,Standard,99.76,71,Credit Card,6,22.69,Yes
4574,19,Female,Urban,Basic,45.29,4,Debit Card,5,148.8,Yes
4575,34,Female,Urban,Premium,75.09,28,Credit Card,5,470.54,Yes
4576,58,Male,Urban,Standard,61.52,38,Credit Card,1,474.75,No
4577,79,Male,Urban,Standard,53.8,66,PayPal,1,423.48,No
4578,29,Female,Urban,Basic,72.83,67,PayPal,1,7.06,Yes
4579,52,Female,Urban,Standard,45.62,60,PayPal,9,15.03,No
4580,60,Male,Suburban,Standard,21.35,47,Credit Card,7,6.17,No
4581,18,Female,Suburban,Standard,54.0,25,PayPal,6,183.95,Yes
4582,72,Female,Urban,Premium,56.97,66,Debit Card,0,490.15,No
4583,62,Female,Urban,Premium,28.17,67,Credit Card,8,448.52,Yes
4584,32,Male,Suburban,Premium,94.21,69,Debit Card,7,126.02,Yes
4585,43,Female,Rural,Standard,30.47,40,Credit Card,8,205.69,Yes
4586,54,Male,Suburban,Premium,46.83,50,Debit Card,3,412.39,No
4587,38,Male,Suburban,Premium,23.94,40,Debit Card,4,379.53,No
4588,79,Male,Urban,Basic,58.22,37,Debit Card,4,67.18,No
4589,66,Female,Urban,Standard,37.69,69,Credit Card,8,54.78,No
4590,48,Female,Rural,Basic,54.03,17,Debit Card,7,272.32,No
4591,42,Male,Urban,Basic,30.22,62,Credit Card,9,51.95,Yes
4592,40,Female,Rural,Basic,14.84,41,PayPal,5,412.68,Yes
4593,41,Male,Suburban,Basic,80.13,42,Debit Card,9,127.41,Yes
4594,74,Male,Suburban,Standard,67.7,31,Credit Card,9,94.98,Yes
4595,55,Female,Urban,Standard,40.67,33,Credit Card,0,93.65,No
4596,45,Female,Suburban,Basic,14.27,43,Debit Card,6,23.57,Yes
4597,38,Male,Urban,Standard,87.9,67,Credit Card,8,321.28,No
4598,71,Female,Urban,Premium,25.28,38,Debit Card,3,83.08,Yes
4599,60,Male,Urban,Premium,93.77,41,Credit Card,3,117.44,Yes
4600,35,Male,Rural,Standard,53.07,63,Debit Card,4,375.9,No
4601,53,Female,Suburban,Standard,40.63,40,Credit Card,7,29.68,No
4602,52,Female,Urban,Basic,76.76,30,Debit Card,4,102.17,No
4603,62,Male,Urban,Basic,88.92,47,Crypto,3,75.52,Yes
4604,72,Female,Suburban,Basic,43.36,22,Debit Card,7,3.42,Yes
4605,26,Female,Suburban,Standard,46.66,55,Credit Card,4,270.13,Yes
4606,70,Male,Suburban,Premium,48.98,43,Crypto,7,95.83,No
4607,55,Female,Suburban,Basic,93.01,61,Credit Card,0,316.82,Yes
4608,75,Female,Urban,Basic,72.33,32,Debit Card,2,251.39,No
4609,47,Female,Suburban,Basic,32.29,4,Debit Card,6,334.27,Yes
4610,77,Female,Urban,Standard,26.65,45,Credit Card,0,490.8,No
4611,61,Female,Rural,Basic,30.73,20,Credit Card,4,110.72,No
4612,51,Male,Suburban,Standard,33.72,71,Credit Card,5,333.27,No
4613,49,Female,Urban,Basic,30.72,65,PayPal,0,416.97,Yes
4614,20,Female,Urban,Standard,69.27,60,PayPal,6,478.74,Yes
4615,20,Male,Rural,Basic,20.43,26,Credit Card,8,311.54,No
4616,45,Female,Urban,Standard,44.86,23,Credit Card,8,66.29,Yes
4617,61,Female,Urban,Basic,66.25,40,PayPal,2,27.87,Yes
4618,32,Female,Suburban,Standard,36.18,2,Credit Card,3,139.98,No
4619,58,Male,Urban,Standard,15.87,26,Credit Card,0,464.15,Yes
4620,40,Male,Suburban,Standard,17.36,62,Credit Card,3,268.93,No
4621,57,Female,Urban,Standard,21.34,44,Credit Card,4,290.07,Yes
4622,28,Male,Suburban,Basic,85.23,31,Debit Card,6,305.69,No
4623,65,Female,Urban,Basic,69.21,26,Debit Card,4,166.78,Yes
4624,49,Male,Urban,Standard,15.81,5,Credit Card,7,91.61,Yes
4625,75,Male,Rural,Standard,45.2,70,PayPal,6,477.17,Yes
4626,76,Male,Suburban,Standard,35.07,35,Credit Card,0,377.94,Yes
4627,74,Male,Urban,Standard,62.02,16,Debit Card,1,256.01,Yes
4628,71,Female,Urban,Premium,57.05,31,Credit Card,6,188.98,Yes
4629,53,Male,Suburban,Standard,53.3,14,Debit Card,2,241.9,No
4630,77,Male,Suburban,Basic,38.31,25,Credit Card,1,17.8,Yes
4631,50,Male,Rural,Standard,22.4,71,Credit Card,8,124.5,Yes
4632,41,Female,Rural,Basic,76.81,18,PayPal,9,126.1,Yes
4633,56,Male,Suburban,Standard,89.19,50,Credit Card,7,223.23,Yes
4634,51,Female,Urban,Basic,94.97,20,Debit Card,7,118.9,Yes
4635,73,Female,Urban,Basic,15.28,56,Crypto,2,93.54,Yes
4636,45,Female,Suburban,Premium,76.59,2,Debit Card,9,383.0,Yes
4637,54,Female,Urban,Standard,75.39,26,Credit Card,8,446.86,Yes
4638,24,Female,Urban,Basic,95.24,23,Credit Card,7,34.5,No
4639,21,Female,Urban,Basic,32.76,32,PayPal,1,105.62,No
4640,54,Male,Urban,Standard,76.8,13,Credit Card,6,387.07,Yes
4641,73,Male,Urban,Premium,14.92,13,Debit Card,7,408.1,Yes
4642,18,Male,Urban,Standard,66.81,17,Debit Card,6,250.58,Yes
4643,18,Female,Suburban,Premium,41.58,58,Debit Card,8,347.75,No
4644,64,Female,Urban,Basic,79.2,27,Debit Card,6,39.72,No
4645,37,Female,Urban,Standard,87.7,17,Credit Card,6,424.91,Yes
4646,36,Male,Urban,Standard,42.83,38,Debit Card,0,416.53,Yes
4647,46,Female,Suburban,Standard,57.3,14,Debit Card,1,347.01,Yes
4648,27,Male,Urban,Basic,20.57,14,Credit Card,4,458.25,Yes
4649,77,Male,Suburban,Standard,47.52,12,Credit Card,0,24.77,Yes
4650,35,Male,Rural,Standard,42.47,69,Debit Card,9,116.25,No
4651,45,Male,Urban,Standard,26.48,68,Debit Card,6,181.91,No
4652,52,Female,Urban,Standard,90.5,55,Credit Card,4,80.14,Yes
4653,60,Male,Urban,Standard,23.33,63,Debit Card,4,407.6,Yes
4654,64,Male,Rural,Standard,67.22,29,Credit Card,7,378.84,Yes
4655,48,Female,Suburban,Basic,90.11,45,PayPal,8,386.85,Yes
4656,44,Female,Rural,Standard,92.08,4,Debit Card,9,146.36,Yes
4657,79,Female,Urban,Standard,81.39,16,Credit Card,0,381.58,Yes
4658,28,Male,Rural,Premium,25.85,66,Credit Card,9,62.41,No
4659,66,Female,Urban,Basic,83.57,23,Debit Card,3,54.29,No
